timestamp_ms,sample_index,ldr_raw,led_state,active_mode,scenario_tag
75700,757,1,0,0,steady_light
75800,758,1,0,0,steady_light
75900,759,1,0,0,steady_light
76000,760,1,0,0,steady_light
76100,761,1,0,0,steady_light
76200,762,1,0,0,steady_light
76300,763,1,0,0,steady_light
76400,764,1,0,0,steady_light
76500,765,1,0,0,steady_light
76600,766,1,0,0,steady_light
76700,767,1,0,0,steady_light
76800,768,1,0,0,steady_light
76900,769,1,0,0,steady_light
77000,770,1,0,0,steady_light
77100,771,1,0,0,steady_light
77200,772,1,0,0,steady_light
77300,773,1,0,0,steady_light
77400,774,1,0,0,steady_light
77500,775,1,0,0,steady_light
77600,776,1,0,0,steady_light
77700,777,1,0,0,steady_light
77800,778,1,0,0,steady_light
77900,779,1,0,0,steady_light
78000,780,1,0,0,steady_light
78100,781,1,0,0,steady_light
78200,782,1,0,0,steady_light
78300,783,1,0,0,steady_light
78400,784,1,0,0,steady_light
78500,785,1,0,0,steady_light
78600,786,1,0,0,steady_light
78700,787,1,0,0,steady_light
78800,788,1,0,0,steady_light
78900,789,1,0,0,steady_light
79000,790,1,0,0,steady_light
79100,791,1,0,0,steady_light
79200,792,1,0,0,steady_light
79300,793,1,0,0,steady_light
79400,794,1,0,0,steady_light
79500,795,1,0,0,steady_light
79600,796,0,1,1,transition_light_to_dark
79700,797,0,1,1,steady_dark
79800,798,1,1,1,transition_dark_to_light
79900,799,1,1,1,steady_light
80000,800,1,1,1,steady_light
80100,801,1,1,1,steady_light
80200,802,1,1,1,steady_light
80300,803,1,1,1,steady_light
80400,804,1,1,1,steady_light
80500,805,0,1,1,transition_light_to_dark
80600,806,0,0,1,steady_dark
80700,807,0,0,1,steady_dark
80800,808,0,0,1,steady_dark
80900,809,0,0,1,steady_dark
81000,810,0,0,1,steady_dark
81100,811,0,0,1,steady_dark
81200,812,0,0,1,steady_dark
81300,813,0,0,1,steady_dark
81400,814,0,0,1,steady_dark
81500,815,0,0,1,steady_dark
81600,816,0,0,1,steady_dark
81700,817,0,0,1,steady_dark
81800,818,0,0,1,steady_dark
81900,819,0,0,1,steady_dark
82000,820,0,0,1,steady_dark
82100,821,0,0,1,steady_dark
